error
1.094475619163326474e-01
1.518888478416249299e-01
4.191255228564284563e-01
-1.717012667507722412e-02
-3.792909891854456816e-02
-3.569862721992111965e-02
1.249249796075182495e-01
8.311332733398968386e-02
-4.336496651374321942e-02
2.034180113011552216e-01
-6.045816504876200259e-02
7.737917618738898717e-02
1.220388283204819624e-01
9.006498191524525687e-02
1.409200879921631566e-01
1.282069697492139726e-01
1.423646174322146241e-01
1.141020933446731389e-01
1.135307116596168953e-01
6.376216468298079310e-02
6.409205503015558136e-02
8.570895062052175106e-02
1.311980614562179293e-01
1.151501351918624572e-01
9.580143926828532663e-02
3.149245608365702775e-02
8.873039608892341334e-02
2.642671936331153493e-02
8.659924118561368456e-02
1.208043175285961057e-01
1.098589755188432715e-01
1.059625461492887943e-01
1.255574251098657834e-01
1.323754054813689462e-01
6.955480287642543669e-01
4.320442409843407994e-01
-4.854039179159519435e-02
1.020827972542265594e-01
1.283029606678041112e-01
2.087189773371803669e-01
1.182218864298352212e-01
4.590311541765046410e-02
1.705924923912460756e-02
1.190614645618270906e-01
1.545345589310705980e-01
1.066148340004657857e-01
1.593309939629147243e-01
8.883989792570867738e-02
1.173828298900490008e-01
1.049727234744555204e-01
1.294487860893870357e-01
1.206537003780739914e-01
1.430454161645305922e-01
1.582032378914433046e-02
2.509465441462801483e-01
5.647123489427574583e-02
1.054705008854029957e-01
9.029452255228775925e-02
1.331252564108909020e-02
5.727236544337910296e-02
9.415800836850629629e-02
3.864956761775761862e-02
9.516956438457563339e-02
1.324740294224208137e-01
1.241214576851154272e-01
1.478592272919976303e-02
4.494073187141998660e-01
-3.422621246030299602e-02
7.427967367074117533e-02
7.006928535184830942e-02
3.694336664969177786e-02
-2.582687697243746250e-02
1.263724102297214547e-01
3.026936020977155639e-02
6.530108826165677005e-01
1.518465453399105991e-01
1.179772300328253420e-01
3.976140397911906987e-01
9.517029389455800015e-02
1.031217763363234674e-01
6.333883252760958982e-01
1.817164875554644343e-01
1.187175599378353930e-01
2.099412729609672068e-01
1.956124470624756029e-01
1.288432495449044479e-01
3.903103975281474458e-02
1.110010516879385012e-01
1.239508220181386733e-01
4.795499945824843735e-03
1.087977530678174709e-01
1.020723798150009465e-01
9.928421819671939819e-02
1.473226352734315903e-01
-4.101352064684693488e-02
1.140411593887475927e-01
1.284265846871028849e-01
7.275662288092388241e-02
1.114101219576237867e-01
8.316262484884484607e-02
-1.302210170184991966e-02
1.241615272365877987e-01
1.118538182960228111e-01
-1.784649782344860380e-02
7.272467772571789002e-02
3.206713045442510790e-02
1.285786735213075849e-01
1.465160934813982685e-01
-5.783664891043449607e-02
8.347504263198579633e-02
1.296160882401843351e-01
1.509884148378044522e-01
7.442972546287918156e-02
1.014699113835408617e-01
1.465826101222752476e-01
7.081954401099602170e-02
1.132006033016652591e-01
1.466778550132976644e-01
6.352248516809069767e-02
3.977506918796347435e-02
1.134779568546466777e-01
1.220727124773540728e-01
-3.583935019271855538e-02
2.723451043975632091e-01
1.346510548984349853e-01
9.796333765275100358e-02
1.331211400762192243e-01
2.729594829473991346e-01
-2.745820683367150572e-02
6.057981936435535841e-01
1.083584133016194384e-01
1.192255711705588750e-01
8.364183418733717179e-02
3.275164068174385434e-02
8.208027020938990503e-02
9.231060179777580976e-02
1.640858084560883334e-01
1.277248231384536803e-01
5.540592016199246128e-01
1.369241064975608158e-01
-4.123181010620236009e-02
9.589868881578023085e-02
1.467671210892718126e-01
1.333242726563752534e-01
8.548526018543545213e-02
5.256244793354913902e-02
1.075640612872770241e-01
7.380656013788233771e-02
-2.111485045807692806e-02
-2.210816739156462596e-02
1.239071070991829560e-01
1.457448777536585194e-01
6.392961245678630000e-02
8.301034897307846272e-02
3.372328028873694539e-02
1.368876934687059954e-01
2.115074374602440299e-01
7.910481307251315819e-02
6.407196121560077007e-02
8.776237790790397675e-03
8.282206661681981164e-01
1.179585719415918721e-01
1.320685969923166558e-01
9.727486213693781192e-02
5.556959923280557767e-02
7.318413351110575338e-02
1.361949092699280550e-01
4.746149978514480061e-02
8.830523925364974769e-02
5.202179915807070287e-02
-2.742640961381792586e-02
1.003199704819386362e-01
1.070978832767011113e-01
1.314019875206438037e-01
7.142850076868330067e-01
1.432500712443767199e-01
-1.269245204827407214e-02
1.471929470107860849e-01
7.351570206750797087e-01
4.592359174721815096e-01
1.212188604396131630e-01
5.459742005188072955e-02
2.123991383156731416e-02
-1.848797654652956091e-02
-1.332841698029385569e-03
-4.477974278127572205e-04
8.605376426798994061e-02
-1.967772592078387284e-02
1.878278873775263147e-01
2.590067005278059442e-01
5.784731583387963116e-01
1.272806465638720019e-01
1.131571509910505036e-01
4.732255017741218150e-01
1.318220726689447453e-01
2.319034380385931460e-02
1.209323258271688406e-01
1.284476972687376151e-02
1.140699298378238524e-01
1.647086463424146940e-01
-4.588728087096938246e-02
9.940805746116054831e-02
7.292046399402674073e-02
1.330254068268745815e-01
1.469651626876289363e-02
1.081599228817919922e-01
