error
-5.864740024324027745e-02
-8.749378926591422356e-02
-7.041680793662541404e-02
-7.597213080069398217e-02
-1.901756208369043133e-02
-7.515772704901813039e-02
-7.098317210421040135e-02
-5.147873666752750266e-02
-5.087672359676093103e-02
-4.262969564236479547e-02
-4.762454791612646954e-02
-4.690339154215528161e-02
-7.256006839392448171e-02
-5.031352991678522679e-02
-5.114519076503576400e-02
-4.866517684120930110e-02
-2.469070165097944081e-01
-6.366906006265260487e-02
-4.851080536479712713e-02
-7.325936614314226825e-02
2.247419778688206082e-01
-2.265536070982621109e-02
-6.550819758248482838e-02
-6.774721584737342095e-02
-5.846268629955475582e-02
-3.714520292612183416e-02
-6.945274333180362358e-02
-7.344052570303349903e-03
-7.349512093382215561e-02
-2.522484443075451166e-02
-7.774522298539543463e-02
-1.374511636399109449e-01
-6.052418918814117532e-02
-1.917599123177639031e-01
-1.281416482402018553e-01
-7.703338452605235087e-02
-3.966414456453687398e-02
-4.361659423511193845e-02
-8.472029242217737899e-02
-8.413355896004148793e-02
-3.324616997289701059e-01
-9.927204543072942755e-02
-4.751175091519888039e-02
-8.851979707187368485e-02
1.194325901114373645e-01
-9.320475607949885166e-02
-3.385325638388997360e-02
-1.113604355128611778e-01
-3.890666211913243466e-02
-1.579208163844308954e-01
-1.176043753341963205e-01
-9.124785148098890630e-03
-6.682659743444463452e-02
-1.343085079746797472e-02
3.569331126235849583e-01
-3.784664104456997302e-02
-1.871422168598613212e-02
-5.817847940456988276e-02
-1.031251207197035891e-01
-6.184592627026691547e-02
-7.785322218490209334e-02
-3.218046506557306619e-02
-7.614089044371263881e-02
-5.450086686993871332e-02
-8.680129968190919421e-02
-5.478308039960760878e-02
-3.058310041572993576e-01
-1.948314423761110525e-01
-1.652816870374637648e-01
-6.907243677508934088e-02
-9.284838939954276338e-02
-6.219954296510699088e-02
-1.440160131460732074e-01
-6.552453268930458208e-02
-9.079715695473711268e-02
2.451898193528609382e-02
-6.281683476147692513e-02
-8.093864510663661971e-02
-5.459059645327202226e-02
-3.316748658318388610e-02
-8.262334912464874837e-02
-1.363477128354839696e-02
-6.031395783247339715e-02
-7.918934273008160218e-02
6.671146870638705595e-02
-1.386983852502390868e-02
-7.123546488444232327e-02
-6.541486454457245969e-02
-9.036400346749740020e-02
-4.142390647403570991e-02
-9.726862240865274956e-04
-3.368431610148178712e-02
-6.502466200886347636e-02
2.729503727846185890e-01
-8.260837335734072528e-02
-6.942798487353041281e-02
-4.719522971064982197e-02
-4.602119963448497719e-02
-5.846171901094288081e-02
-8.054751850345964748e-02
-2.126404256671424742e-01
-1.008813375454037375e-01
-4.662972168511383964e-02
-7.840354560386653127e-02
-3.969587238794364259e-02
3.800535504558932853e-02
-5.348820818458394077e-02
-7.161356915856276206e-02
-9.277365791430591813e-02
-5.972727705666508458e-02
-4.440597812025215418e-02
-4.061140135297486298e-02
-1.401745583889223434e-01
-9.036916077694367999e-02
2.830696516077735314e-02
-4.642558090084453193e-02
-6.777406336143665389e-02
-5.853884124265151812e-02
-1.518531521981225652e-04
-4.076793555584384832e-02
-4.329748071392319764e-02
-4.488593320370065642e-02
-1.846937466920561821e-02
7.082288543867054642e-04
-5.395008049003857664e-02
-1.641922874945855870e-01
-4.439110193877174315e-02
-1.870333657673821648e-01
-3.855191370880842183e-02
-8.757806082958752292e-02
-5.501383331551254474e-02
-7.634944687232958493e-02
1.596552914811402435e-01
-2.695659277221216232e-01
-3.991799412901425592e-02
-5.674380929102296189e-02
-7.027715739478845869e-02
-3.754839104316201603e-02
-2.593422897697350571e-02
-1.006782157502814634e-01
3.207193059120116985e-02
-1.180301531418108674e-01
-6.771168531011506619e-02
3.276479708889912246e-02
-1.264170527556730816e-02
3.672890585054451873e-01
-5.481500224995727866e-02
-6.515460631618230636e-02
-8.903843414173084891e-02
3.128132479664547105e-02
-5.267407659832784583e-02
4.592545524583042660e-01
-2.248029854482430645e-01
-3.465190178897076256e-02
-2.265483183019334490e-04
-1.876896861138732664e-03
-1.247614063760539294e-01
2.287484580038045001e-01
-2.616672662752541623e-01
-4.465551949783794217e-02
-1.175404675565595580e-01
-8.393415747738885990e-02
-1.776420729118926567e-01
-8.121995508394058705e-02
-7.681473123722248886e-02
-6.002114647625772514e-02
-6.823489750684075261e-02
-1.831793396511288696e-01
-1.069105894837608650e-01
-1.024530606384188580e-03
-1.618861328351783868e-01
-6.170180034725025742e-02
3.166048216025160178e-01
8.315705769441550377e-02
-5.701235745341026728e-02
-7.597257648661992491e-02
-9.672501007249845184e-02
-8.431264728315202017e-02
-6.212663844587806850e-02
-9.529804391989799006e-02
-8.268696184499102486e-05
1.329688712982706189e-01
-4.145064113029656161e-02
-3.684852925156062442e-02
-4.250755932802074977e-02
-1.364509774346522875e-01
-4.539810537757649200e-03
-5.316918521219266003e-03
-1.115693232489527453e-01
-3.671062810994890624e-02
-9.042757289690284139e-03
-6.137351728915507731e-02
-2.240850341135303125e-02
-1.089737844470517469e-02
-5.847792560019848818e-02
-1.713391006365927449e-02
-3.813904356932745765e-02
-5.724981723522726274e-02
-3.896061358284602649e-02
6.693084564543800852e-01
-7.056245915994874274e-02
-7.237560626031902533e-02
-1.863569645312801448e-02
-7.279937333402264343e-03
-5.448605193683936365e-02
-8.135836759860604062e-02
-8.926573303220530775e-02
-4.141540069044719052e-02
-3.776561423548389085e-01
-3.143490690108494134e-02
-2.631842452144203537e-02
2.762369119831761255e-01
-1.612239809026624338e-01
-1.906404371964303124e-01
-4.402760651284182147e-02
-6.504505930772541689e-02
-1.917795145952801983e-01
-2.859005859562990803e-02
-5.165368972413980631e-02
-1.110679332685775567e-01
2.520757638908369680e-01
-5.671052284291500101e-02
-1.796808531639446649e-01
2.803564509438565278e-01
-3.249626956509039655e-01
-2.953305798109212565e-01
-1.176706271999813369e-01
-2.032464979909071046e-01
2.641113101275778807e-01
-1.945185228898282936e-01
-6.677222373960123303e-02
-2.973292932313724435e-02
-4.639593993257090654e-02
-4.062104487122225605e-02
-5.716223446742085823e-02
-5.799388539884375859e-05
-7.230685639920619856e-02
-8.806887393223061800e-02
-3.943621791011714395e-02
-2.014347340001898523e-02
-4.067366348492729156e-02
-6.894177013057922743e-02
-1.607056055376484549e-01
-6.621164833350445811e-02
-1.460581096302061566e-01
-5.736102904916873246e-02
-5.286488631030866747e-02
-1.902110449265237424e-02
-8.702494328745580265e-02
-3.451222091198397068e-02
-9.017966738178945230e-02
-7.238992194463111929e-02
-7.691976088236196496e-02
-1.244685303830364020e-01
-2.786077093178385145e-02
-1.361824988035879036e-01
-3.455852105655768391e-02
-6.385395662985327014e-02
-5.110894233508939122e-02
-1.558871509510506570e-05
-1.079025293766286975e-01
-4.942604896381186386e-02
-6.400746264863504953e-02
-3.727940641181484716e-02
