error
2.010259787757811001e-01
-3.719934351676950079e-01
1.210498592006231666e-01
-3.316046952070308418e-01
-3.736569266203704220e-01
-3.736569266203704220e-01
1.100371429518891553e-01
9.557132872907914134e-02
-3.736569266203704220e-01
-3.207948549077179745e-01
-3.423055937300184537e-01
-1.119239941780130199e-01
3.435082607053080439e-01
-3.417031451643182116e-02
1.551339527865701617e-01
2.412973771305576554e-01
2.551528890744994005e-01
1.165444922976593967e-01
4.531348168757917128e-01
-5.761082077236057142e-02
-3.736569266203704220e-01
-1.103016023856344674e-01
1.141414283719534017e-01
1.273561730868104647e-01
9.832994623116042554e-02
-1.830578262822474267e-01
-3.736569266203704220e-01
-2.182699809989158135e-01
6.018390541056273246e-02
2.298235697434097835e-01
2.512245018975436395e-01
-3.730649116145936528e-01
1.769712816872658356e-01
2.738709474944421851e-01
4.037256355631734794e-01
1.898633935735438705e-02
-3.730554393191483076e-01
4.917084533035747107e-01
2.898898514561740747e-01
-9.547261661911121688e-02
6.049912043146177254e-02
-8.029282380263713659e-02
-1.941242280973523027e-01
2.747424194328327296e-01
1.716681800647300582e-01
-3.736569266203704220e-01
1.969094949211876999e-01
-7.144432294872593570e-02
1.512860489847946965e-01
-4.454090738567395569e-02
2.020460944855783092e-01
2.472840754261574903e-01
3.175249724360685866e-01
-2.647590660431216047e-01
3.331817427242966811e-01
-1.472355906990223673e-01
3.756815937207301781e-01
3.248745949716682624e-01
-2.778685292039253518e-01
-1.658622058343721672e-01
-1.067199330500039345e-01
-3.725727258847031376e-01
4.170940888560595305e-01
1.890492679190457492e-01
5.127619895411797968e-01
-3.622107404190650914e-01
5.410211403632469995e-01
-3.736569266203704220e-01
-3.736569266203704220e-01
-6.585294249679551903e-02
-2.234687766653952190e-01
-3.736569266203704220e-01
3.224642728736304420e-01
-2.526134521884898509e-01
5.384243683416374271e-01
9.570879809789667458e-02
1.520143917021584690e-01
-1.082304631912009985e-01
3.149836987941290189e-01
-3.065579538335683196e-02
4.261196434485792217e-01
1.817246234598217658e-01
3.184639266954816250e-01
2.083233134102254747e-01
2.004453665040397681e-01
1.727560133461306657e-01
-2.042750554092970239e-01
3.009717382948049469e-01
-3.736569266203704220e-01
-2.697064341917787544e-01
1.570513557264356930e-01
-3.736569266203704220e-01
5.001392593368503281e-02
-3.736569266203704220e-01
-3.736569266203704220e-01
9.447198892662234115e-02
2.425066481456061851e-01
-1.317592368488814669e-01
1.126484797521056791e-01
-3.736569266203704220e-01
-2.728910005469797895e-01
1.216942243797677348e-01
2.702708317456211651e-01
-2.821398632937784923e-01
-1.672313572956291017e-01
-2.296380086543097221e-01
9.354258307313678689e-02
-3.736569266203704220e-01
-3.510733067668210250e-01
2.590339009359582390e-01
1.938978308237572223e-01
3.539899956357197564e-01
3.470163658004883356e-01
3.945299532859102287e-01
2.336703734027630874e-01
3.926935457371950600e-01
2.571261986229842478e-01
-3.668755034288062600e-01
5.269115301154770892e-01
-1.930582662008335504e-01
7.482380506318198066e-02
2.599108528290549058e-01
-3.736569266203704220e-01
1.402553983388402647e-01
2.032942302804057189e-01
-6.293002322141327820e-02
2.274174613984226712e-01
1.876546194463084571e-01
-3.377966842300728079e-01
2.705320844347601783e-01
-9.683344485653777589e-03
3.053826866852419331e-01
-7.444518627684282297e-02
-2.012343862990781940e-01
-2.801703805220490118e-02
3.910480025200097076e-01
-3.592570309941340856e-01
1.574869014194258954e-01
5.238032541398103259e-01
2.271465288397962468e-01
-3.736569266203704220e-01
-3.349581650553767886e-02
-3.736569266203704220e-01
1.717704587143105144e-01
1.482185336318229130e-01
-1.812431448165847669e-01
-3.736569266203704220e-01
-3.736569266203704220e-01
-3.736569266203704220e-01
-3.736569266203704220e-01
2.618270241629386819e-01
2.739421177142760122e-01
-3.530556042713202114e-01
-6.751966518538976558e-02
-1.504630141747415051e-01
1.708263566186580817e-01
2.105925266745775071e-01
-4.767430723479515464e-03
-1.755285484133807250e-01
-1.931822363377927454e-01
6.263430733796295780e-01
-3.736569266203704220e-01
2.279109271682385751e-01
-5.265350290796144694e-02
-1.491470846978284470e-01
-6.306863424746123048e-02
2.116684931446666251e-02
-3.736569266203704220e-01
4.354831972774142468e-02
-1.864071510736413639e-01
-3.736569266203704220e-01
-3.736569266203704220e-01
6.314981969390842664e-03
1.995995507172285688e-01
3.793526790344778910e-01
-3.717563925309768091e-01
-3.736171969487500633e-01
3.770884060323230758e-01
2.152855889453648697e-01
6.474002416677182570e-02
-3.736569266203704220e-01
-1.324627191151600547e-01
-2.469712576111016133e-01
-3.150112262973117083e-01
-2.853759426070450189e-01
-3.736569266203704220e-01
-1.937973686679517193e-02
-2.623907846077038197e-01
-1.828043161048713561e-01
-4.886027410882343158e-02
5.403243073854442358e-01
5.375519346435194690e-01
-1.785034565957355213e-03
1.375515472595401079e-03
1.877030810659578997e-01
-2.501407956056685977e-01
3.349070428075158201e-01
-2.662673267081271389e-01
